,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,month 1,accommodates,bathrooms,bedrooms,bed_type,review_scores_rating,Laptop_friendly_workspace,TV,Family_kid_friendly,Host_greets_you,Smoking_allowed,Hot_water,no_of_amenities
13724,5.0,102.0,0.0,43,5,4,952.0,0.25,2,0,0.0,2,1.0,0.0,2.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,7
13725,0.0,44.0,1.0,69,2,3,615.0,0.21,1,90,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,11
13726,1.0,135.0,0.0,65,2,1,933.0,0.07,1,0,0.0,2,1.0,0.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,13
13727,10.0,110.0,1.0,70,1,18,529.0,1.11,6,5,0.0,2,1.0,1.0,4.0,94.0,1.0,1.0,0.0,1.0,0.0,1.0,15
13728,2.0,76.0,0.0,69,2,3,862.0,0.24,1,0,0.0,2,1.0,1.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,12
13729,2.0,54.0,0.0,85,4,4,810.0,0.25,1,0,0.0,6,1.0,2.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,10
13730,4.0,2.0,1.0,31,150,3,899.0,0.19,5,365,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,20
13731,6.0,95.0,1.0,40,3,59,511.0,3.69,2,70,0.0,2,1.0,1.0,4.0,90.0,0.0,0.0,0.0,1.0,0.0,1.0,14
13732,6.0,95.0,1.0,48,2,2,923.0,0.13,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,14
13733,0.0,120.0,1.0,31,2,1,965.0,0.06,1,0,0.0,2,1.0,1.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,7
13734,4.0,18.0,0.0,180,3,4,582.0,1.12,1,89,0.0,4,1.5,3.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,16
13735,1.0,135.0,0.0,80,3,69,499.0,4.33,1,129,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,0.0,1.0,27
13736,5.0,102.0,1.0,30,2,3,961.0,0.19,2,0,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,6
13737,1.0,32.0,0.0,60,4,1,952.0,0.07,1,0,0.0,2,1.0,0.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,12
13738,2.0,6.0,0.0,199,3,41,499.0,2.61,4,271,0.0,10,2.0,2.0,4.0,95.0,1.0,1.0,1.0,1.0,0.0,1.0,23
13739,6.0,96.0,1.0,25,3,32,515.0,2.0,1,70,0.0,2,1.0,1.0,4.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0,17
13740,2.0,7.0,1.0,53,2,62,497.0,3.88,1,329,0.0,2,1.0,1.0,4.0,87.0,1.0,1.0,1.0,1.0,0.0,1.0,20
13741,5.0,102.0,0.0,90,3,2,926.0,0.13,2,0,0.0,4,1.0,2.0,4.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,7
13742,6.0,49.0,0.0,150,2,35,505.0,2.48,1,264,0.0,5,1.5,2.0,4.0,98.0,1.0,1.0,0.0,1.0,0.0,1.0,31
13743,0.0,10.0,1.0,24,2,12,593.0,0.76,1,0,0.0,2,1.0,1.0,4.0,95.0,1.0,1.0,0.0,0.0,0.0,0.0,10
13744,4.0,92.0,1.0,30,4,2,943.0,0.13,1,0,0.0,2,1.5,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,14
13745,1.0,118.0,1.0,40,1,4,965.0,0.25,1,0,0.0,2,1.0,1.0,4.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,8
13746,0.0,44.0,1.0,28,2,17,515.0,2.74,1,104,0.0,2,1.0,1.0,4.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,20
13747,1.0,118.0,1.0,35,2,41,534.0,2.55,2,0,0.0,2,1.0,1.0,4.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,9
13748,0.0,89.0,1.0,24,1,2,962.0,0.13,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,12
13749,4.0,18.0,0.0,55,10,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
13750,5.0,102.0,0.0,35,7,1,923.0,0.07,1,0,0.0,1,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10
13751,1.0,32.0,1.0,45,2,11,527.0,0.71,1,0,0.0,2,1.0,1.0,4.0,96.0,1.0,1.0,0.0,1.0,1.0,1.0,18
13752,6.0,98.0,0.0,96,90,11,636.0,0.82,3,0,0.0,4,1.0,2.0,4.0,98.0,1.0,0.0,1.0,0.0,0.0,0.0,8
13753,5.0,101.0,1.0,50,2,2,569.0,0.74,1,0,0.0,4,1.0,1.0,4.0,90.0,1.0,0.0,0.0,1.0,1.0,1.0,17
13754,1.0,118.0,0.0,90,2,50,529.0,3.82,6,148,0.0,6,1.0,2.0,4.0,88.0,1.0,1.0,1.0,1.0,0.0,1.0,26
13755,1.0,52.0,0.0,130,3,0,0.0,0.0,1,0,0.0,5,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18
13756,1.0,32.0,1.0,45,2,83,512.0,5.26,1,56,0.0,2,1.0,0.0,4.0,94.0,1.0,1.0,0.0,1.0,0.0,1.0,21
13757,9.0,26.0,1.0,33,2,5,522.0,0.97,1,175,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8
13758,1.0,118.0,0.0,110,2,12,566.0,0.79,2,0,0.0,5,1.0,2.0,4.0,97.0,1.0,1.0,1.0,1.0,0.0,1.0,15
13759,6.0,97.0,0.0,158,3,19,508.0,1.21,1,0,0.0,5,1.0,3.0,4.0,98.0,1.0,0.0,1.0,0.0,0.0,1.0,40
13760,1.0,32.0,1.0,95,1,1,545.0,0.6,2,83,0.0,3,1.0,0.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,12
13761,6.0,95.0,0.0,54,90,1,925.0,0.07,8,251,0.0,2,1.0,0.0,4.0,80.0,0.0,0.0,0.0,1.0,0.0,1.0,18
13762,0.0,79.0,1.0,40,3,7,512.0,0.47,7,52,0.0,1,1.5,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,22
13763,4.0,2.0,1.0,90,6,1,939.0,0.06,1,179,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11
13764,6.0,96.0,1.0,20,1,21,511.0,1.35,1,18,0.0,2,1.0,1.0,4.0,92.0,0.0,1.0,0.0,1.0,1.0,0.0,25
13765,10.0,111.0,0.0,100,3,2,605.0,0.13,1,111,0.0,4,1.0,1.0,4.0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,25
13766,1.0,32.0,0.0,60,2,8,893.0,0.51,1,0,0.0,3,1.0,1.0,4.0,95.0,1.0,0.0,1.0,0.0,1.0,1.0,25
13767,5.0,80.0,1.0,35,1,2,544.0,0.41,2,90,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,8
13768,2.0,76.0,1.0,32,2,1,954.0,0.07,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,18
13769,6.0,97.0,0.0,140,3,17,504.0,1.14,1,0,0.0,6,2.0,4.0,4.0,99.0,1.0,1.0,1.0,1.0,0.0,1.0,21
13770,1.0,135.0,1.0,50,10,16,533.0,1.02,1,0,0.0,3,1.0,1.0,4.0,91.0,0.0,0.0,1.0,0.0,0.0,1.0,12
13771,4.0,73.0,0.0,50,6,2,587.0,0.59,1,0,0.0,3,1.0,2.0,4.0,90.0,1.0,1.0,1.0,1.0,0.0,1.0,17
13772,5.0,102.0,2.0,60,2,3,696.0,0.21,4,159,0.0,3,1.0,1.0,4.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,7
13773,4.0,74.0,2.0,180,1,0,0.0,0.0,2,364,0.0,1,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12
13774,5.0,101.0,0.0,30,4,6,660.0,0.37,1,0,0.0,4,1.0,2.0,4.0,100.0,1.0,0.0,1.0,1.0,0.0,1.0,19
13775,1.0,118.0,1.0,59,1,21,703.0,1.32,2,0,0.0,2,1.0,1.0,4.0,94.0,0.0,1.0,0.0,1.0,0.0,0.0,21
13776,11.0,11.0,0.0,33,181,18,717.0,1.16,1,310,0.0,4,1.0,1.0,4.0,91.0,1.0,1.0,1.0,0.0,0.0,1.0,20
13777,0.0,42.0,0.0,42,2,1,952.0,0.07,1,0,0.0,3,1.0,2.0,4.0,80.0,1.0,1.0,1.0,0.0,0.0,0.0,10
13778,4.0,2.0,1.0,50,4,4,600.0,0.29,1,9,0.0,2,1.5,1.0,4.0,90.0,1.0,0.0,0.0,1.0,0.0,1.0,15
13779,4.0,121.0,0.0,50,1,4,929.0,0.26,2,0,0.0,3,1.0,2.0,4.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,9
13780,5.0,80.0,0.0,75,3,5,848.0,0.33,1,0,0.0,4,1.0,2.0,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,7
13781,10.0,110.0,1.0,45,2,36,511.0,2.29,1,13,0.0,2,1.0,1.0,4.0,96.0,1.0,0.0,0.0,1.0,0.0,1.0,19
13782,5.0,102.0,1.0,60,2,1,959.0,0.06,2,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,13
13783,1.0,32.0,1.0,35,2,44,513.0,2.77,1,0,0.0,3,1.0,1.0,4.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,9
13784,6.0,14.0,0.0,23,3,2,939.0,0.13,1,0,0.0,2,1.0,1.0,4.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,13
13785,5.0,102.0,1.0,20,7,1,943.0,0.07,2,0,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,9
13786,4.0,2.0,0.0,80,4,6,691.0,0.43,1,36,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8
13787,4.0,92.0,1.0,18,5,2,956.0,0.13,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,12
13788,5.0,101.0,1.0,70,4,9,581.0,0.58,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,13
13789,11.0,0.0,0.0,29,14,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
13790,1.0,118.0,1.0,55,3,9,630.0,0.58,1,83,0.0,3,1.0,1.0,4.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9
13791,6.0,97.0,0.0,99,1,27,500.0,1.73,1,8,0.0,5,1.5,3.0,4.0,98.0,1.0,0.0,1.0,1.0,0.0,1.0,20
13792,11.0,84.0,0.0,27,1,0,0.0,0.0,1,0,0.0,2,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
13793,10.0,111.0,1.0,25,1,8,905.0,0.52,3,0,0.0,2,1.0,1.0,4.0,98.0,1.0,0.0,0.0,0.0,1.0,0.0,11
13794,6.0,98.0,1.0,60,2,4,672.0,0.25,3,0,0.0,3,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,9
13795,5.0,102.0,1.0,25,3,4,750.0,0.26,2,0,0.0,2,1.0,1.0,4.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,12
13796,10.0,111.0,1.0,30,2,1,975.0,0.06,2,0,0.0,2,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
13797,1.0,135.0,1.0,53,2,7,582.0,0.47,1,18,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,18
13798,6.0,97.0,1.0,35,3,2,929.0,0.13,1,0,0.0,2,1.0,1.0,4.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13799,1.0,30.0,1.0,40,3,1,961.0,0.06,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,1.0,0.0,1.0,0.0,13
13800,6.0,98.0,1.0,45,2,2,915.0,0.13,2,0,0.0,1,1.0,1.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9
13801,4.0,18.0,1.0,44,7,32,515.0,2.13,2,171,0.0,2,1.0,1.0,4.0,97.0,1.0,0.0,0.0,0.0,0.0,1.0,19
13802,6.0,49.0,0.0,65,2,2,934.0,0.13,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,13
13803,4.0,74.0,0.0,50,1,13,505.0,0.81,1,0,0.0,2,1.0,1.0,4.0,84.0,1.0,0.0,0.0,1.0,0.0,1.0,14
13804,0.0,10.0,0.0,60,2,6,597.0,0.4,1,0,0.0,4,1.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,23
13805,9.0,132.0,0.0,32,7,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
13806,3.0,71.0,0.0,110,3,9,606.0,0.6,17,168,0.0,4,1.0,1.0,4.0,84.0,1.0,1.0,1.0,0.0,0.0,1.0,26
13807,3.0,71.0,0.0,130,3,6,575.0,0.39,17,169,0.0,5,1.0,1.0,4.0,90.0,1.0,1.0,1.0,0.0,0.0,1.0,24
13808,1.0,135.0,1.0,27,5,5,862.0,0.33,1,0,0.0,1,1.0,1.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13809,10.0,68.0,1.0,14,7,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
13810,6.0,97.0,0.0,109,30,42,506.0,2.69,1,207,0.0,4,1.0,2.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,1.0,29
13811,5.0,105.0,1.0,35,5,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
13812,4.0,18.0,0.0,90,2,4,596.0,0.56,1,0,0.0,4,1.0,2.0,4.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,13
13813,4.0,2.0,0.0,69,4,2,958.0,0.13,1,0,0.0,2,1.0,1.0,4.0,90.0,1.0,1.0,1.0,0.0,1.0,0.0,16
13814,1.0,135.0,0.0,85,3,16,531.0,1.02,1,40,0.0,4,1.0,2.0,4.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,12
13815,4.0,74.0,1.0,40,2,45,586.0,3.14,1,0,0.0,2,1.0,0.0,4.0,93.0,1.0,0.0,0.0,0.0,1.0,0.0,7
13816,4.0,18.0,1.0,40,3,1,538.0,0.7,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,10
13817,4.0,17.0,1.0,30,1,57,516.0,3.62,1,80,0.0,2,1.0,1.0,4.0,95.0,1.0,0.0,0.0,0.0,1.0,1.0,25
13818,7.0,82.0,1.0,19,1,30,532.0,1.91,1,37,0.0,2,1.0,1.0,4.0,98.0,1.0,0.0,1.0,1.0,0.0,1.0,17
13819,1.0,32.0,0.0,50,2,1,938.0,0.07,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,0.0,1.0,16
13820,4.0,121.0,1.0,90,5,1,960.0,0.06,1,0,0.0,6,1.0,2.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,7
13821,5.0,101.0,1.0,40,3,6,804.0,0.39,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,19
13822,5.0,105.0,0.0,17,3,3,663.0,0.2,1,0,0.0,1,1.0,0.0,4.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,10
13823,0.0,120.0,1.0,34,3,44,503.0,2.88,1,162,0.0,2,1.0,1.0,4.0,98.0,1.0,0.0,0.0,1.0,0.0,1.0,20
13824,10.0,110.0,1.0,20,1,1,931.0,0.07,1,0,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,13
13825,1.0,52.0,1.0,37,2,22,509.0,1.52,1,17,0.0,2,1.0,1.0,4.0,97.0,1.0,0.0,0.0,1.0,0.0,1.0,24
13826,6.0,96.0,1.0,23,3,11,687.0,0.69,1,0,0.0,2,1.0,1.0,4.0,96.0,1.0,1.0,0.0,0.0,1.0,0.0,9
13827,4.0,18.0,1.0,95,2,5,546.0,1.0,2,203,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,0.0,1.0,20
13828,4.0,100.0,0.0,96,2,20,820.0,1.27,1,0,0.0,4,1.0,3.0,4.0,94.0,0.0,1.0,1.0,0.0,0.0,0.0,17
13829,5.0,105.0,1.0,20,7,0,0.0,0.0,2,54,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
13830,4.0,119.0,1.0,34,5,4,758.0,0.25,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,7
13831,5.0,102.0,1.0,19,3,3,519.0,0.19,2,0,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,1.0,1.0,23
13832,4.0,85.0,1.0,50,2,4,520.0,0.26,1,88,0.0,2,1.5,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,13
13833,6.0,122.0,0.0,210,3,15,548.0,1.1,3,174,0.0,12,1.0,3.0,4.0,91.0,1.0,1.0,1.0,1.0,0.0,1.0,29
13834,6.0,98.0,1.0,99,3,0,0.0,0.0,2,0,0.0,2,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,18
13835,4.0,85.0,1.0,22,3,3,941.0,0.2,1,264,0.0,2,1.0,1.0,4.0,67.0,0.0,0.0,0.0,0.0,1.0,1.0,12
13836,6.0,95.0,0.0,74,29,1,954.0,0.07,1,35,0.0,2,1.0,0.0,4.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,14
13837,1.0,32.0,0.0,90,2,29,506.0,1.82,1,3,0.0,4,1.0,1.0,4.0,93.0,1.0,0.0,1.0,1.0,0.0,1.0,12
13838,4.0,121.0,0.0,30,4,4,805.0,0.28,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,11
13839,10.0,110.0,1.0,33,7,13,581.0,0.82,1,0,0.0,2,1.0,1.0,4.0,97.0,0.0,0.0,0.0,1.0,0.0,1.0,11
13840,10.0,110.0,0.0,100,3,8,534.0,0.51,1,360,0.0,2,1.5,1.0,4.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,29
13841,6.0,95.0,1.0,18,3,14,527.0,0.99,2,38,0.0,1,1.0,1.0,4.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,8
13842,1.0,134.0,0.0,105,2,4,914.0,0.27,1,0,0.0,4,1.0,2.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,13
13843,4.0,85.0,1.0,20,4,5,552.0,0.33,1,0,0.0,2,1.0,1.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,10
13844,5.0,102.0,1.0,22,2,18,850.0,1.13,1,0,0.0,2,1.0,1.0,4.0,99.0,1.0,0.0,0.0,0.0,1.0,0.0,11
13845,4.0,18.0,1.0,50,3,6,804.0,0.38,1,0,0.0,2,1.0,1.0,4.0,97.0,0.0,1.0,1.0,1.0,0.0,1.0,17
13846,1.0,118.0,0.0,93,21,0,0.0,0.0,1,0,0.0,3,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17
13847,1.0,118.0,0.0,95,2,9,659.0,0.61,1,0,0.0,4,1.0,1.0,4.0,97.0,1.0,1.0,1.0,0.0,0.0,0.0,14
13848,1.0,118.0,0.0,45,6,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
13849,6.0,95.0,0.0,70,10,4,537.0,0.28,1,0,0.0,2,1.0,1.0,4.0,95.0,1.0,1.0,0.0,1.0,0.0,1.0,15
13850,10.0,111.0,1.0,30,20,27,503.0,1.73,2,0,0.0,2,1.0,1.0,4.0,93.0,0.0,0.0,0.0,0.0,1.0,1.0,15
13851,6.0,14.0,1.0,30,1,2,960.0,0.13,1,0,0.0,3,1.0,1.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,18
13852,6.0,98.0,1.0,95,4,0,0.0,0.0,2,0,0.0,4,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,14
13853,5.0,80.0,1.0,50,3,6,841.0,0.38,1,94,0.0,2,1.5,1.0,4.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,8
13854,10.0,110.0,1.0,33,2,4,896.0,0.25,1,6,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,14
13855,1.0,118.0,0.0,30,1,1,952.0,0.07,1,0,0.0,1,1.0,1.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,11
13856,2.0,7.0,1.0,30,3,8,561.0,0.52,1,67,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8
13857,1.0,52.0,1.0,26,60,5,625.0,0.35,9,226,0.0,1,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,0.0,1.0,17
13858,6.0,98.0,0.0,100,3,15,578.0,0.97,1,37,0.0,4,1.0,1.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,1.0,26
13859,4.0,121.0,0.0,50,3,7,512.0,0.49,1,1,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,16
13860,1.0,134.0,0.0,100,7,13,583.0,0.82,1,15,0.0,3,1.0,1.0,4.0,97.0,1.0,0.0,1.0,0.0,1.0,1.0,18
13861,1.0,53.0,1.0,30,2,1,968.0,0.06,1,0,0.0,2,1.0,1.0,4.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,12
13862,1.0,52.0,1.0,26,60,4,503.0,0.28,9,280,0.0,1,2.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,0.0,1.0,18
13863,1.0,52.0,1.0,23,60,1,594.0,0.3,9,362,0.0,1,2.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,16
13864,1.0,52.0,1.0,23,60,1,928.0,0.07,9,130,0.0,1,2.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,16
13865,1.0,32.0,0.0,69,2,9,741.0,0.58,1,0,0.0,2,1.0,1.0,4.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,11
13866,0.0,42.0,0.0,69,2,15,585.0,0.99,1,0,0.0,2,1.0,1.0,4.0,96.0,1.0,1.0,0.0,1.0,0.0,0.0,15
13867,5.0,105.0,1.0,40,1,0,0.0,0.0,1,356,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
13868,5.0,105.0,1.0,25,5,9,589.0,0.57,2,0,0.0,2,1.0,1.0,4.0,98.0,1.0,0.0,0.0,1.0,1.0,0.0,9
13869,9.0,26.0,1.0,25,7,2,920.0,0.14,1,0,0.0,1,1.0,1.0,4.0,90.0,1.0,0.0,1.0,1.0,0.0,1.0,29
13870,4.0,17.0,1.0,29,4,10,514.0,0.65,1,15,0.0,2,1.0,1.0,4.0,88.0,1.0,0.0,0.0,1.0,1.0,1.0,17
13871,7.0,127.0,0.0,15,1,0,0.0,0.0,1,0,0.0,2,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
13872,4.0,18.0,1.0,60,3,1,950.0,0.07,1,52,0.0,2,1.0,1.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,16
13873,4.0,121.0,1.0,25,5,0,0.0,0.0,2,0,0.0,1,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
13874,1.0,134.0,1.0,30,5,1,971.0,0.06,1,0,0.0,1,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9
13875,11.0,4.0,1.0,23,3,3,566.0,0.2,2,251,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,8
13876,1.0,53.0,1.0,18,3,1,945.0,0.07,1,0,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,12
13877,4.0,121.0,1.0,30,3,29,512.0,1.86,1,6,0.0,2,1.0,1.0,4.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0,17
13878,5.0,59.0,1.0,32,1,11,751.0,0.71,1,0,0.0,3,1.0,1.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,11
13879,6.0,97.0,0.0,50,5,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10
13880,5.0,105.0,1.0,48,2,14,541.0,0.92,2,7,0.0,3,1.0,1.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,1.0,24
13881,0.0,79.0,1.0,80,2,2,554.0,0.43,7,8,0.0,2,1.5,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,36
13882,6.0,96.0,0.0,120,5,0,0.0,0.0,2,125,0.0,4,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11
13883,0.0,130.0,0.0,150,5,2,606.0,0.5,1,104,0.0,6,2.0,4.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,13
13884,1.0,134.0,1.0,39,3,3,918.0,0.2,1,0,0.0,2,1.0,1.0,4.0,93.0,1.0,0.0,1.0,0.0,0.0,1.0,9
13885,0.0,10.0,1.0,20,3,3,512.0,0.2,1,311,0.0,1,1.0,1.0,4.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,11
13886,5.0,105.0,1.0,25,3,5,595.0,0.32,2,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,11
13887,4.0,74.0,0.0,45,2,5,883.0,0.33,2,0,0.0,2,1.0,2.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,8
13888,4.0,73.0,1.0,69,2,6,589.0,0.39,1,0,0.0,4,1.0,1.0,4.0,93.0,1.0,1.0,1.0,0.0,1.0,1.0,16
13889,1.0,135.0,1.0,30,3,8,512.0,0.52,2,15,0.0,2,1.0,1.0,4.0,93.0,0.0,0.0,0.0,1.0,0.0,1.0,14
13890,1.0,30.0,0.0,60,4,81,517.0,5.14,2,148,0.0,6,1.0,0.0,4.0,93.0,1.0,0.0,1.0,0.0,0.0,0.0,13
13891,9.0,107.0,0.0,60,3,2,701.0,0.13,1,0,0.0,2,1.0,0.0,4.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,9
13892,5.0,105.0,1.0,30,2,7,862.0,0.47,1,0,0.0,4,1.0,1.0,4.0,97.0,1.0,0.0,0.0,0.0,0.0,1.0,20
13893,6.0,95.0,0.0,100,2,60,513.0,3.79,1,328,0.0,8,1.5,1.0,4.0,84.0,0.0,1.0,1.0,0.0,1.0,1.0,22
